#HEADER
#TITLES
 , ,GYR@bridge_43.RN_2
282,7845.3800,2498.689
283,7845.4000,2498.642
284,7845.4200,2498.313
285,7845.4400,2498.892
286,7845.4600,2498.814
287,7845.4800,2498.126
288,7845.5000,2498.501
289,7845.5200,2498.907
290,7845.5400,2498.829
291,7845.5600,2498.704
292,7845.5800,2498.907
293,7845.6000,2498.657
294,7845.6200,2499.189
295,7845.6400,2498.188
296,7845.6600,2498.454
297,7845.6800,2498.517
298,7845.7000,2498.485
299,7845.7200,2498.829
300,7845.7400,2498.392
301,7845.7600,2498.251
302,7845.7800,2498.642
303,7845.8000,2498.344
304,7845.8200,2498.188
305,7845.8400,2498.579
306,7845.8600,2497.969
307,7845.8800,2498.736
308,7845.9000,2498.407
309,7845.9200,2498.423
310,7845.9400,2498.814
311,7845.9600,2498.141
312,7845.9800,2498.829
313,7846.0000,2498.094
314,7846.0200,2498.094
315,7846.0400,2498.173
316,7846.0600,2498.282
317,7846.0800,2498.173
318,7846.1000,2498.11
319,7846.1200,2498.298
320,7846.1400,2498.845
321,7846.1600,2498.673
322,7846.1800,2498.954
323,7846.2000,2498.157
324,7846.2200,2498.47
325,7846.2400,2498.579
326,7846.2600,2498.501
327,7846.2800,2498.266
328,7846.3000,2498.141
329,7846.3200,2499.377
330,7846.3400,2498.126
331,7846.3600,2498.829
332,7846.3800,2498.047
333,7846.4000,2498.704
334,7846.4200,2498.751
335,7846.4400,2498.251
336,7846.4600,2498.313
337,7846.4800,2498.204
338,7846.5000,2498.626
339,7846.5200,2498.157
340,7846.5400,2498.704
341,7846.5600,2498.266
342,7846.5800,2498.079
343,7846.6000,2499.017
344,7846.6200,2498.266
345,7846.6400,2498.266
346,7846.6600,2498.438
347,7846.6800,2498.517
348,7846.7000,2498.485
349,7846.7200,2498.986
350,7846.7400,2498.313
351,7846.7600,2498.501
352,7846.7800,2498.392
353,7846.8000,2498.485
354,7846.8200,2498.954
355,7846.8400,2498.423
356,7846.8600,2498.751
357,7846.8800,2498.204
358,7846.9000,2498.235
359,7846.9200,2498.251
360,7846.9400,2498.673
361,7846.9600,2498.032
362,7846.9800,2498.423
363,7847.0000,2498.344
364,7847.0200,2498.047
365,7847.0400,2498.235
366,7847.0600,2498.626
367,7847.0800,2497.875
368,7847.1000,2497.797
369,7847.1200,2498.595
370,7847.1400,2498.392
371,7847.1600,2497.75
372,7847.1800,2498.204
373,7847.2000,2498.298
374,7847.2200,2498.094
375,7847.2400,2498.219
376,7847.2600,2499.001
377,7847.2800,2498.36
378,7847.3000,2497.938
379,7847.3200,2498.47
380,7847.3400,2498.595
381,7847.3600,2498.313
382,7847.3800,2497.844
383,7847.4000,2498.642
384,7847.4200,2498.36
385,7847.4400,2497.782
386,7847.4600,2498.626
387,7847.4800,2498.266
388,7847.5000,2497.829
389,7847.5200,2497.844
390,7847.5400,2498.657
391,7847.5600,2498
392,7847.5800,2498.157
393,7847.6000,2497.875
394,7847.6200,2498.219
395,7847.6400,2497.813
396,7847.6600,2498.11
397,7847.6800,2497.844
398,7847.7000,2498.094
399,7847.7200,2497.735
400,7847.7400,2498.579
401,7847.7600,2498
402,7847.7800,2498.047
403,7847.8000,2498.188
404,7847.8200,2497.203
405,7847.8400,2498.47
406,7847.8600,2497.391
407,7847.8800,2498.047
408,7847.9000,2497.703
409,7847.9200,2497.297
410,7847.9400,2498.407
411,7847.9600,2497.813
412,7847.9800,2498.079
413,7848.0000,2497.61
414,7848.0200,2497.438
415,7848.0400,2498.344
416,7848.0600,2497.782
417,7848.0800,2498.032
418,7848.1000,2498.235
419,7848.1200,2498.563
420,7848.1400,2498.313
421,7848.1600,2498.329
422,7848.1800,2497.844
423,7848.2000,2498.392
424,7848.2200,2498.016
425,7848.2400,2498.501
426,7848.2600,2498.126
427,7848.2800,2498.094
428,7848.3000,2498
429,7848.3200,2498.11
430,7848.3400,2498.204
431,7848.3600,2498.204
432,7848.3800,2497.594
433,7848.4000,2498.188
434,7848.4200,2498.517
435,7848.4400,2497.985
436,7848.4600,2498.298
437,7848.4800,2498.751
438,7848.5000,2498.36
439,7848.5200,2498.485
440,7848.5400,2498.579
441,7848.5600,2498.235
442,7848.5800,2498.329
443,7848.6000,2498.407
444,7848.6200,2498.219
445,7848.6400,2498.642
446,7848.6600,2498.282
447,7848.6800,2498.11
448,7848.7000,2498.219
449,7848.7200,2498.188
450,7848.7400,2498.126
451,7848.7600,2498.126
452,7848.7800,2497.985
453,7848.8000,2497.938
454,7848.8200,2498.626
455,7848.8400,2497.656
456,7848.8600,2498.282
457,7848.8800,2498.094
458,7848.9000,2498.689
459,7848.9200,2498.204
460,7848.9400,2498.126
461,7848.9600,2498.923
462,7848.9800,2498.72
463,7849.0000,2498.032
464,7849.0200,2498.501
465,7849.0400,2498.438
466,7849.0600,2498.126
467,7849.0800,2498.063
468,7849.1000,2498.407
469,7849.1200,2498.548
470,7849.1400,2498.61
471,7849.1600,2498.173
472,7849.1800,2498.72
473,7849.2000,2498.219
474,7849.2200,2498.532
475,7849.2400,2498.97
476,7849.2600,2498.751
477,7849.2800,2498.235
478,7849.3000,2498.329
479,7849.3200,2498.266
480,7849.3400,2498.032
481,7849.3600,2498.454
482,7849.3800,2498.47
483,7849.4000,2498.392
484,7849.4200,2498.141
485,7849.4400,2498.501
486,7849.4600,2498.298
487,7849.4800,2498.798
488,7849.5000,2498.407
489,7849.5200,2498.407
490,7849.5400,2498.517
491,7849.5600,2498.939
492,7849.5800,2498.392
493,7849.6000,2498.423
494,7849.6200,2498.266
495,7849.6400,2498.282
496,7849.6600,2498.642
497,7849.6800,2498.579
498,7849.7000,2498.094
499,7849.7200,2498.72
500,7849.7400,2498.704
501,7849.7600,2498.579
502,7849.7800,2498.626
503,7849.8000,2498.72
504,7849.8200,2498.47
505,7849.8400,2498.219
506,7849.8600,2498.251
507,7849.8800,2498.595
508,7849.9000,2498.626
509,7849.9200,2498.751
510,7849.9400,2498.642
511,7849.9600,2497.938
512,7849.9800,2498.094
513,7850.0000,2498.282
514,7850.0200,2498.266
515,7850.0400,2498.016
516,7850.0600,2498.376
517,7850.0800,2498.251
518,7850.1000,2498.157
519,7850.1200,2498.454
520,7850.1400,2498.829
521,7850.1600,2498.173
522,7850.1800,2498.485
523,7850.2000,2498.016
524,7850.2200,2498.313
525,7850.2400,2498.094
526,7850.2600,2498.689
527,7850.2800,2497.875
528,7850.3000,2498.329
529,7850.3200,2497.891
530,7850.3400,2498.313
531,7850.3600,2497.782
532,7850.3800,2499.08
533,7850.4000,2498.329
534,7850.4200,2498.344
535,7850.4400,2498.736
536,7850.4600,2498.079
537,7850.4800,2498.657
538,7850.5000,2498.782
539,7850.5200,2498.642
540,7850.5400,2498.532
541,7850.5600,2498.548
542,7850.5800,2498.829
543,7850.6000,2499.549
544,7850.6200,2498.657
545,7850.6400,2498.939
546,7850.6600,2499.001
547,7850.6800,2498.563
548,7850.7000,2499.126
549,7850.7200,2499.173
550,7850.7400,2498.47
551,7850.7600,2498.673
552,7850.7800,2498.954
553,7850.8000,2498.657
554,7850.8200,2498.892
555,7850.8400,2499.048
556,7850.8600,2498.188
557,7850.8800,2498.689
558,7850.9000,2499.095
559,7850.9200,2498.532
560,7850.9400,2498.016
561,7850.9600,2498.438
562,7850.9800,2498.548
563,7851.0000,2498.313
564,7851.0200,2498.36
565,7851.0400,2498.657
566,7851.0600,2498.094
567,7851.0800,2498.689
568,7851.1000,2498.251
569,7851.1200,2498.063
570,7851.1400,2497.985
571,7851.1600,2498.626
572,7851.1800,2498.845
573,7851.2000,2498.829
574,7851.2200,2498.438
575,7851.2400,2498.798
576,7851.2600,2498.798
577,7851.2800,2498.501
578,7851.3000,2498.563
579,7851.3200,2498.892
580,7851.3400,2498.673
581,7851.3600,2498.626
582,7851.3800,2498.266
583,7851.4000,2498.939
584,7851.4200,2499.205
585,7851.4400,2499.001
586,7851.4600,2499.33
587,7851.4800,2498.892
588,7851.5000,2498.829
589,7851.5200,2499.345
590,7851.5400,2498.923
591,7851.5600,2499.549
592,7851.5800,2498.876
593,7851.6000,2499.158
594,7851.6200,2499.564
595,7851.6400,2499.111
596,7851.6600,2499.251
597,7851.6800,2499.814
598,7851.7000,2499.705
599,7851.7200,2499.486
600,7851.7400,2499.862
601,7851.7600,2499.846
602,7851.7800,2499.549
603,7851.8000,2500.033
604,7851.8200,2499.564
605,7851.8400,2499.799
606,7851.8600,2499.799
607,7851.8800,2499.643
608,7851.9000,2499.596
609,7851.9200,2499.283
610,7851.9400,2499.158
611,7851.9600,2498.548
612,7851.9800,2499.283
613,7852.0000,2499.017
614,7852.0200,2498.97
615,7852.0400,2498.782
616,7852.0600,2498.485
617,7852.0800,2498.548
618,7852.1000,2498.438
619,7852.1200,2498.595
620,7852.1400,2498.344
621,7852.1600,2498.11
622,7852.1800,2498.392
623,7852.2000,2498.079
624,7852.2200,2498.173
625,7852.2400,2497.797
626,7852.2600,2497.516
627,7852.2800,2497.485
628,7852.3000,2497.813
629,7852.3200,2497.672
630,7852.3400,2497.422
631,7852.3600,2497.015
632,7852.3800,2497.375
633,7852.4000,2496.812
634,7852.4200,2496.922
635,7852.4400,2496.922
636,7852.4600,2496.718
637,7852.4800,2496.906
638,7852.5000,2496.421
639,7852.5200,2496.812
640,7852.5400,2496.859
641,7852.5600,2496.046
642,7852.5800,2496.609
643,7852.6000,2497.078
644,7852.6200,2496.468
645,7852.6400,2496.484
646,7852.6600,2496.468
647,7852.6800,2496.499
648,7852.7000,2495.827
649,7852.7200,2496.828
650,7852.7400,2496.296
651,7852.7600,2496.593
652,7852.7800,2495.936
653,7852.8000,2496.171
654,7852.8200,2495.749
655,7852.8400,2496.281
656,7852.8600,2495.999
657,7852.8800,2495.78
658,7852.9000,2496.249
659,7852.9200,2496.14
660,7852.9400,2496.296
661,7852.9600,2496.155
662,7852.9800,2496.093
663,7853.0000,2495.639
664,7853.0200,2495.827
665,7853.0400,2495.561
666,7853.0600,2495.358
667,7853.0800,2495.827
668,7853.1000,2495.467
669,7853.1200,2496.343
670,7853.1400,2495.702
671,7853.1600,2495.155
672,7853.1800,2495.311
673,7853.2000,2494.748
674,7853.2200,2494.873
675,7853.2400,2494.873
676,7853.2600,2494.013
677,7853.2800,2493.919
678,7853.3000,2494.67
679,7853.3200,2494.232
680,7853.3400,2493.341
681,7853.3600,2493.356
682,7853.3800,2493.763
683,7853.4000,2493.2
684,7853.4200,2493.466
685,7853.4400,2492.684
686,7853.4600,2493.215
687,7853.4800,2492.48
688,7853.5000,2492.903
689,7853.5200,2492.887
690,7853.5400,2492.512
691,7853.5600,2492.402
692,7853.5800,2492.731
693,7853.6000,2492.152
694,7853.6200,2492.543
695,7853.6400,2492.418
696,7853.6600,2492.246
697,7853.6800,2491.933
698,7853.7000,2491.871
699,7853.7200,2492.058
700,7853.7400,2492.168
701,7853.7600,2491.667
702,7853.7800,2492.105
703,7853.8000,2491.73
704,7853.8200,2491.839
705,7853.8400,2491.308
706,7853.8600,2491.886
707,7853.8800,2491.886
708,7853.9000,2490.557
709,7853.9200,2490.901
710,7853.9400,2491.276
711,7853.9600,2490.792
712,7853.9800,2490.635
713,7854.0000,2490.307
714,7854.0200,2490.588
715,7854.0400,2490.401
716,7854.0600,2490.057
717,7854.0800,2489.838
718,7854.1000,2489.666
719,7854.1200,2489.931
720,7854.1400,2490.182
721,7854.1600,2489.228
722,7854.1800,2489.556
723,7854.2000,2489.056
724,7854.2200,2488.43
725,7854.2400,2488.853
726,7854.2600,2488.993
727,7854.2800,2488.618
728,7854.3000,2488.415
729,7854.3200,2487.773
730,7854.3400,2487.602
731,7854.3600,2487.789
732,7854.3800,2487.179
733,7854.4000,2487.007
734,7854.4200,2486.444
735,7854.4400,2486.71
736,7854.4600,2486.147
737,7854.4800,2486.679
738,7854.5000,2486.413
739,7854.5200,2486.225
740,7854.5400,2485.803
741,7854.5600,2485.24
742,7854.5800,2485.459
743,7854.6000,2486.147
744,7854.6200,2485.709
745,7854.6400,2485.866
746,7854.6600,2485.412
747,7854.6800,2485.162
748,7854.7000,2485.647
749,7854.7200,2485.709
750,7854.7400,2485.334
751,7854.7600,2485.975
752,7854.7800,2485.037
753,7854.8000,2485.803
754,7854.8200,2485.522
755,7854.8400,2485.834
756,7854.8600,2486.006
757,7854.8800,2485.913
758,7854.9000,2486.084
759,7854.9200,2486.163
760,7854.9400,2486.194
761,7854.9600,2486.1
762,7854.9800,2486.569
763,7855.0000,2486.147
764,7855.0200,2485.631
765,7855.0400,2486.132
766,7855.0600,2486.679
767,7855.0800,2485.694
768,7855.1000,2486.084
769,7855.1200,2486.241
770,7855.1400,2485.913
771,7855.1600,2485.396
772,7855.1800,2485.35
773,7855.2000,2485.225
774,7855.2200,2484.912
775,7855.2400,2484.833
776,7855.2600,2484.286
777,7855.2800,2484.208
778,7855.3000,2484.13
779,7855.3200,2484.615
780,7855.3400,2484.396
781,7855.3600,2483.411
782,7855.3800,2483.927
783,7855.4000,2483.223
784,7855.4200,2483.958
785,7855.4400,2483.583
786,7855.4600,2484.052
787,7855.4800,2483.676
788,7855.5000,2484.396
789,7855.5200,2484.318
790,7855.5400,2484.646
791,7855.5600,2484.677
792,7855.5800,2484.802
793,7855.6000,2484.536
794,7855.6200,2485.24
795,7855.6400,2484.568
796,7855.6600,2485.099
797,7855.6800,2485.068
798,7855.7000,2485.709
799,7855.7200,2486.022
800,7855.7400,2485.225
801,7855.7600,2485.381
802,7855.7800,2485.662
803,7855.8000,2485.678
804,7855.8200,2485.256
805,7855.8400,2485.443
806,7855.8600,2485.193
807,7855.8800,2485.396
808,7855.9000,2485.177
809,7855.9200,2484.912
810,7855.9400,2484.599
811,7855.9600,2484.802
812,7855.9800,2484.74
813,7856.0000,2484.349
814,7856.0200,2484.271
815,7856.0400,2484.333
816,7856.0600,2484.083
817,7856.0800,2483.942
818,7856.1000,2483.395
819,7856.1200,2483.551
820,7856.1400,2483.88
821,7856.1600,2484.083
822,7856.1800,2483.802
823,7856.2000,2484.052
824,7856.2200,2483.473
825,7856.2400,2484.505
826,7856.2600,2483.817
827,7856.2800,2484.349
828,7856.3000,2483.989
829,7856.3200,2484.818
830,7856.3400,2484.615
831,7856.3600,2485.146
832,7856.3800,2485.256
833,7856.4000,2484.724
834,7856.4200,2485.6
835,7856.4400,2485.772
836,7856.4600,2485.803
837,7856.4800,2485.85
838,7856.5000,2485.24
839,7856.5200,2485.772
840,7856.5400,2486.132
841,7856.5600,2485.631
842,7856.5800,2486.084
843,7856.6000,2485.913
844,7856.6200,2485.662
845,7856.6400,2485.647
846,7856.6600,2486.038
847,7856.6800,2485.803
848,7856.7000,2485.647
849,7856.7200,2485.866
850,7856.7400,2486.335
851,7856.7600,2485.819
852,7856.7800,2485.506
853,7856.8000,2485.959
854,7856.8200,2485.475
855,7856.8400,2485.396
856,7856.8600,2486.632
857,7856.8800,2486.006
858,7856.9000,2485.85
859,7856.9200,2485.443
860,7856.9400,2486.288
861,7856.9600,2485.85
862,7856.9800,2486.585
863,7857.0000,2485.428
864,7857.0200,2486.476
865,7857.0400,2485.74
866,7857.0600,2486.71
867,7857.0800,2486.413
868,7857.1000,2486.444
869,7857.1200,2487.242
870,7857.1400,2487.742
871,7857.1600,2487.257
872,7857.1800,2487.179
873,7857.2000,2487.711
874,7857.2200,2487.867
875,7857.2400,2487.57
876,7857.2600,2488.102
877,7857.2800,2488.477
878,7857.3000,2488.274
879,7857.3200,2488.931
880,7857.3400,2489.103
881,7857.3600,2489.306
882,7857.3800,2489.462
883,7857.4000,2489.368
884,7857.4200,2489.697
885,7857.4400,2489.775
886,7857.4600,2490.104
887,7857.4800,2489.947
888,7857.5000,2490.479
889,7857.5200,2490.354
890,7857.5400,2490.604
891,7857.5600,2490.667
892,7857.5800,2491.073
893,7857.6000,2491.808
894,7857.6200,2491.135
895,7857.6400,2491.558
896,7857.6600,2491.996
897,7857.6800,2491.855
898,7857.7000,2492.387
899,7857.7200,2493.231
900,7857.7400,2492.574
901,7857.7600,2493.215
902,7857.7800,2493.262
903,7857.8000,2494.529
904,7857.8200,2493.622
905,7857.8400,2494.92
906,7857.8600,2494.451
907,7857.8800,2494.795
908,7857.9000,2494.232
909,7857.9200,2495.014
910,7857.9400,2495.17
911,7857.9600,2495.936
912,7857.9800,2495.592
913,7858.0000,2495.811
914,7858.0200,2495.874
915,7858.0400,2496.671
916,7858.0600,2495.936
917,7858.0800,2496.312
918,7858.1000,2496.312
919,7858.1200,2496.687
920,7858.1400,2497
921,7858.1600,2496.734
922,7858.1800,2496.828
923,7858.2000,2497.031
924,7858.2200,2497.688
925,7858.2400,2497.203
926,7858.2600,2498
927,7858.2800,2498.219
928,7858.3000,2498
929,7858.3200,2498.094
930,7858.3400,2498.876
931,7858.3600,2498.423
932,7858.3800,2499.173
933,7858.4000,2498.36
934,7858.4200,2499.111
935,7858.4400,2499.111
936,7858.4600,2500.065
937,7858.4800,2499.439
938,7858.5000,2499.596
939,7858.5200,2500.159
940,7858.5400,2500.362
941,7858.5600,2500.174
942,7858.5800,2500.518
943,7858.6000,2500.284
944,7858.6200,2500.409
945,7858.6400,2500.503
946,7858.6600,2500.847
947,7858.6800,2500.299
948,7858.7000,2500.221
949,7858.7200,2500.831
950,7858.7400,2500.612
951,7858.7600,2501.284
952,7858.7800,2500.675
953,7858.8000,2499.987
954,7858.8200,2500.675
955,7858.8400,2500.643
956,7858.8600,2500.268
957,7858.8800,2500.393
958,7858.9000,2500.753
959,7858.9200,2500.55
960,7858.9400,2500.159
961,7858.9600,2500.346
962,7858.9800,2500.065
963,7859.0000,2499.658
964,7859.0200,2499.877
965,7859.0400,2499.345
966,7859.0600,2498.923
967,7859.0800,2498.72
968,7859.1000,2498.266
969,7859.1200,2498.673
970,7859.1400,2498.595
971,7859.1600,2497.829
972,7859.1800,2498.438
973,7859.2000,2497.844
974,7859.2200,2497.719
975,7859.2400,2497.813
976,7859.2600,2497.672
977,7859.2800,2497.813
978,7859.3000,2497.656
979,7859.3200,2497.328
980,7859.3400,2497.625
981,7859.3600,2497.563
982,7859.3800,2497.656
983,7859.4000,2497.969
984,7859.4200,2497.547
985,7859.4400,2498.079
986,7859.4600,2497.985
987,7859.4800,2497.938
988,7859.5000,2497.907
989,7859.5200,2498.266
990,7859.5400,2497.985
991,7859.5600,2498.032
992,7859.5800,2497.985
993,7859.6000,2498.079
994,7859.6200,2498.829
995,7859.6400,2499.236
996,7859.6600,2499.705
997,7859.6800,2499.862
998,7859.7000,2500.096
999,7859.7200,2500.721
1000,7859.7400,2501.222
1001,7859.7600,2501.613
1002,7859.7800,2502.833
1003,7859.8000,2503.208
1004,7859.8200,2503.364
1005,7859.8400,2503.865
1006,7859.8600,2504.662
1007,7859.8800,2504.834
1008,7859.9000,2505.116
1009,7859.9200,2505.507
1010,7859.9400,2506.289
1011,7859.9600,2505.679
1012,7859.9800,2506.742
1013,7860.0000,2506.445
1014,7860.0200,2507.18
1015,7860.0400,2506.789
1016,7860.0600,2507.368
1017,7860.0800,2507.258
1018,7860.1000,2507.962
1019,7860.1200,2507.258
1020,7860.1400,2507.946
1021,7860.1600,2507.634
1022,7860.1800,2507.634
1023,7860.2000,2506.961
1024,7860.2200,2507.196
1025,7860.2400,2507.837
1026,7860.2600,2507.555
1027,7860.2800,2507.493
1028,7860.3000,2507.727
1029,7860.3200,2507.555
1030,7860.3400,2507.649
1031,7860.3600,2508.181
1032,7860.3800,2507.978
1033,7860.4000,2508.071
1034,7860.4200,2508.603
1035,7860.4400,2508.994
1036,7860.4600,2508.853
1037,7860.4800,2509.244
1038,7860.5000,2509.15
1039,7860.5200,2509.901
1040,7860.5400,2510.448
1041,7860.5600,2509.698
1042,7860.5800,2510.448
1043,7860.6000,2510.182
1044,7860.6200,2510.104
1045,7860.6400,2510.245
1046,7860.6600,2510.089
1047,7860.6800,2510.542
1048,7860.7000,2510.073
1049,7860.7200,2510.214
1050,7860.7400,2509.573
1051,7860.7600,2509.729
1052,7860.7800,2510.292
1053,7860.8000,2509.588
1054,7860.8200,2509.713
1055,7860.8400,2510.167
1056,7860.8600,2510.417
1057,7860.8800,2510.323
1058,7860.9000,2510.042
1059,7860.9200,2510.98
1060,7860.9400,2510.417
1061,7860.9600,2511.449
1062,7860.9800,2511.183
1063,7861.0000,2511.621
1064,7861.0200,2511.605
1065,7861.0400,2512.466
