#HEADER
#TITLES
 , ,GYR@bridge_43.RN_2
282,7729.0800,2498.923
283,7729.1000,2498.501
284,7729.1200,2498.736
285,7729.1400,2498.657
286,7729.1600,2498.501
287,7729.1800,2498.157
288,7729.2000,2498.845
289,7729.2200,2498.282
290,7729.2400,2498.798
291,7729.2600,2498.454
292,7729.2800,2498.438
293,7729.3000,2498.657
294,7729.3200,2498.986
295,7729.3400,2498.501
296,7729.3600,2499.064
297,7729.3800,2498.298
298,7729.4000,2498.782
299,7729.4200,2498.657
300,7729.4400,2498.689
301,7729.4600,2499.142
302,7729.4800,2499.048
303,7729.5000,2499.095
304,7729.5200,2498.829
305,7729.5400,2498.923
306,7729.5600,2498.689
307,7729.5800,2499.158
308,7729.6000,2498.829
309,7729.6200,2498.829
310,7729.6400,2498.517
311,7729.6600,2498.923
312,7729.6800,2498.485
313,7729.7000,2498.298
314,7729.7200,2498.204
315,7729.7400,2498.814
316,7729.7600,2498.485
317,7729.7800,2498.438
318,7729.8000,2498.266
319,7729.8200,2498.501
320,7729.8400,2497.688
321,7729.8600,2498.485
322,7729.8800,2497.985
323,7729.9000,2498.876
324,7729.9200,2497.703
325,7729.9400,2498.392
326,7729.9600,2498.11
327,7729.9800,2498.016
328,7730.0000,2497.75
329,7730.0200,2497.797
330,7730.0400,2497.969
331,7730.0600,2497.813
332,7730.0800,2498.126
333,7730.1000,2498.344
334,7730.1200,2498.157
335,7730.1400,2498.094
336,7730.1600,2497.844
337,7730.1800,2498.454
338,7730.2000,2498.188
339,7730.2200,2498.47
340,7730.2400,2498.032
341,7730.2600,2497.813
342,7730.2800,2498.047
343,7730.3000,2498.829
344,7730.3200,2498.141
345,7730.3400,2498.423
346,7730.3600,2498.313
347,7730.3800,2497.672
348,7730.4000,2498.392
349,7730.4200,2497.844
350,7730.4400,2498.016
351,7730.4600,2498.438
352,7730.4800,2498.032
353,7730.5000,2497.797
354,7730.5200,2498.016
355,7730.5400,2497.719
356,7730.5600,2497.766
357,7730.5800,2497.578
358,7730.6000,2498.016
359,7730.6200,2497.594
360,7730.6400,2498.079
361,7730.6600,2497.907
362,7730.6800,2497.563
363,7730.7000,2498.11
364,7730.7200,2498.11
365,7730.7400,2497.985
366,7730.7600,2498.36
367,7730.7800,2497.829
368,7730.8000,2497.844
369,7730.8200,2497.782
370,7730.8400,2498.219
371,7730.8600,2498.235
372,7730.8800,2498.72
373,7730.9000,2498.11
374,7730.9200,2498.767
375,7730.9400,2498.438
376,7730.9600,2498.767
377,7730.9800,2498.657
378,7731.0000,2498.939
379,7731.0200,2498.798
380,7731.0400,2498.782
381,7731.0600,2499.142
382,7731.0800,2499.643
383,7731.1000,2499.033
384,7731.1200,2499.424
385,7731.1400,2499.377
386,7731.1600,2499.392
387,7731.1800,2499.643
388,7731.2000,2499.064
389,7731.2200,2499.643
390,7731.2400,2499.111
391,7731.2600,2499.345
392,7731.2800,2499.611
393,7731.3000,2499.095
394,7731.3200,2500.049
395,7731.3400,2499.799
396,7731.3600,2499.596
397,7731.3800,2499.205
398,7731.4000,2499.814
399,7731.4200,2499.517
400,7731.4400,2499.361
401,7731.4600,2499.408
402,7731.4800,2499.189
403,7731.5000,2499.58
404,7731.5200,2499.517
405,7731.5400,2498.907
406,7731.5600,2499.502
407,7731.5800,2498.782
408,7731.6000,2499.111
409,7731.6200,2499.377
410,7731.6400,2499.142
411,7731.6600,2499.439
412,7731.6800,2499.345
413,7731.7000,2499.236
414,7731.7200,2498.907
415,7731.7400,2498.595
416,7731.7600,2498.501
417,7731.7800,2499.251
418,7731.8000,2498.438
419,7731.8200,2498.563
420,7731.8400,2498.157
421,7731.8600,2498.548
422,7731.8800,2498.689
423,7731.9000,2498.438
424,7731.9200,2498.532
425,7731.9400,2498.376
426,7731.9600,2498.47
427,7731.9800,2498.563
428,7732.0000,2498.392
429,7732.0200,2497.969
430,7732.0400,2498.376
431,7732.0600,2497.969
432,7732.0800,2497.062
433,7732.1000,2497.719
434,7732.1200,2498.032
435,7732.1400,2497.578
436,7732.1600,2497.625
437,7732.1800,2497.672
438,7732.2000,2497.438
439,7732.2200,2497.531
440,7732.2400,2497.86
441,7732.2600,2497.203
442,7732.2800,2497.672
443,7732.3000,2497.485
444,7732.3200,2497.703
445,7732.3400,2497.875
446,7732.3600,2498.11
447,7732.3800,2498.047
448,7732.4000,2497.766
449,7732.4200,2497.766
450,7732.4400,2498.141
451,7732.4600,2497.954
452,7732.4800,2498.97
453,7732.5000,2498.376
454,7732.5200,2498.329
455,7732.5400,2498.438
456,7732.5600,2497.891
457,7732.5800,2497.797
458,7732.6000,2497.86
459,7732.6200,2497.875
460,7732.6400,2497.985
461,7732.6600,2497.469
462,7732.6800,2497.516
463,7732.7000,2497.25
464,7732.7200,2497.047
465,7732.7400,2496.796
466,7732.7600,2497.516
467,7732.7800,2496.984
468,7732.8000,2496.828
469,7732.8200,2497.125
470,7732.8400,2496.484
471,7732.8600,2496.671
472,7732.8800,2496.499
473,7732.9000,2496.656
474,7732.9200,2496.155
475,7732.9400,2496.922
476,7732.9600,2496.703
477,7732.9800,2496.546
478,7733.0000,2496.656
479,7733.0200,2497.266
480,7733.0400,2497.25
481,7733.0600,2497.344
482,7733.0800,2497.172
483,7733.1000,2497.14
484,7733.1200,2497.469
485,7733.1400,2497.14
486,7733.1600,2497.406
487,7733.1800,2497.829
488,7733.2000,2497.188
489,7733.2200,2497.453
490,7733.2400,2498.11
491,7733.2600,2498.282
492,7733.2800,2497.782
493,7733.3000,2498.141
494,7733.3200,2497.61
495,7733.3400,2497.985
496,7733.3600,2498.36
497,7733.3800,2498.689
498,7733.4000,2498.501
499,7733.4200,2498.595
500,7733.4400,2498.47
501,7733.4600,2498.407
502,7733.4800,2498.501
503,7733.5000,2498.72
504,7733.5200,2498.36
505,7733.5400,2498.657
506,7733.5600,2499.205
507,7733.5800,2499.502
508,7733.6000,2499.33
509,7733.6200,2499.33
510,7733.6400,2499.83
511,7733.6600,2499.768
512,7733.6800,2499.877
513,7733.7000,2499.877
514,7733.7200,2499.658
515,7733.7400,2500.143
516,7733.7600,2499.783
517,7733.7800,2499.908
518,7733.8000,2499.721
519,7733.8200,2499.924
520,7733.8400,2500.393
521,7733.8600,2499.783
522,7733.8800,2500.096
523,7733.9000,2500.346
524,7733.9200,2500.112
525,7733.9400,2500.456
526,7733.9600,2499.83
527,7733.9800,2499.799
528,7734.0000,2500.049
529,7734.0200,2499.408
530,7734.0400,2499.47
531,7734.0600,2499.799
532,7734.0800,2499.58
533,7734.1000,2499.377
534,7734.1200,2499.564
535,7734.1400,2498.798
536,7734.1600,2499.22
537,7734.1800,2499.314
538,7734.2000,2499.596
539,7734.2200,2498.845
540,7734.2400,2499.674
541,7734.2600,2498.829
542,7734.2800,2498.736
543,7734.3000,2499.142
544,7734.3200,2498.845
545,7734.3400,2498.407
546,7734.3600,2498.36
547,7734.3800,2498.642
548,7734.4000,2498.392
549,7734.4200,2498.251
550,7734.4400,2498.032
551,7734.4600,2497.985
552,7734.4800,2498.673
553,7734.5000,2497.594
554,7734.5200,2497.422
555,7734.5400,2497.625
556,7734.5600,2497.735
557,7734.5800,2497.563
558,7734.6000,2497.594
559,7734.6200,2497.266
560,7734.6400,2496.765
561,7734.6600,2496.671
562,7734.6800,2497.015
563,7734.7000,2496.593
564,7734.7200,2496.687
565,7734.7400,2496.124
566,7734.7600,2496.202
567,7734.7800,2496.484
568,7734.8000,2496.015
569,7734.8200,2495.78
570,7734.8400,2496.327
571,7734.8600,2495.483
572,7734.8800,2495.749
573,7734.9000,2495.702
574,7734.9200,2495.17
575,7734.9400,2495.326
576,7734.9600,2494.811
577,7734.9800,2495.686
578,7735.0000,2495.139
579,7735.0200,2495.264
580,7735.0400,2495.389
581,7735.0600,2495.577
582,7735.0800,2495.139
583,7735.1000,2495.311
584,7735.1200,2494.873
585,7735.1400,2495.295
586,7735.1600,2495.201
587,7735.1800,2494.373
588,7735.2000,2495.186
589,7735.2200,2495.467
590,7735.2400,2495.592
591,7735.2600,2495.499
592,7735.2800,2495.233
593,7735.3000,2495.092
594,7735.3200,2495.076
595,7735.3400,2495.326
596,7735.3600,2494.717
597,7735.3800,2494.779
598,7735.4000,2494.967
599,7735.4200,2494.607
600,7735.4400,2494.795
601,7735.4600,2494.592
602,7735.4800,2494.388
603,7735.5000,2494.201
604,7735.5200,2493.81
605,7735.5400,2493.544
606,7735.5600,2493.544
607,7735.5800,2492.496
608,7735.6000,2492.778
609,7735.6200,2492.324
610,7735.6400,2492.261
611,7735.6600,2491.996
612,7735.6800,2492.027
613,7735.7000,2491.589
614,7735.7200,2491.542
615,7735.7400,2491.48
616,7735.7600,2491.542
617,7735.7800,2491.198
618,7735.8000,2491.214
619,7735.8200,2491.308
620,7735.8400,2491.308
621,7735.8600,2490.51
622,7735.8800,2490.713
623,7735.9000,2491.12
624,7735.9200,2490.995
625,7735.9400,2490.135
626,7735.9600,2490.76
627,7735.9800,2490.025
628,7736.0000,2490.573
629,7736.0200,2489.869
630,7736.0400,2490.197
631,7736.0600,2490.197
632,7736.0800,2489.368
633,7736.1000,2489.822
634,7736.1200,2489.666
635,7736.1400,2489.478
636,7736.1600,2489.087
637,7736.1800,2489.447
638,7736.2000,2489.118
639,7736.2200,2488.821
640,7736.2400,2488.837
641,7736.2600,2489.416
642,7736.2800,2488.321
643,7736.3000,2488.837
644,7736.3200,2488.54
645,7736.3400,2489.243
646,7736.3600,2488.602
647,7736.3800,2488.493
648,7736.4000,2488.759
649,7736.4200,2488.571
650,7736.4400,2488.696
651,7736.4600,2488.29
652,7736.4800,2488.696
653,7736.5000,2489.165
654,7736.5200,2488.68
655,7736.5400,2488.962
656,7736.5600,2489.024
657,7736.5800,2488.915
658,7736.6000,2488.915
659,7736.6200,2489.15
660,7736.6400,2488.039
661,7736.6600,2488.117
662,7736.6800,2488.899
663,7736.7000,2488.634
664,7736.7200,2488.665
665,7736.7400,2488.712
666,7736.7600,2487.852
667,7736.7800,2487.961
668,7736.8000,2488.18
669,7736.8200,2488.211
670,7736.8400,2487.539
671,7736.8600,2487.164
672,7736.8800,2487.539
673,7736.9000,2486.913
674,7736.9200,2487.648
675,7736.9400,2486.538
676,7736.9600,2486.257
677,7736.9800,2486.303
678,7737.0000,2486.116
679,7737.0200,2485.866
680,7737.0400,2486.241
681,7737.0600,2485.866
682,7737.0800,2485.866
683,7737.1000,2485.85
684,7737.1200,2485.428
685,7737.1400,2485.475
686,7737.1600,2485.271
687,7737.1800,2485.959
688,7737.2000,2486.022
689,7737.2200,2486.147
690,7737.2400,2486.397
691,7737.2600,2486.21
692,7737.2800,2486.757
693,7737.3000,2486.616
694,7737.3200,2487.383
695,7737.3400,2487.054
696,7737.3600,2487.085
697,7737.3800,2487.195
698,7737.4000,2487.007
699,7737.4200,2487.085
700,7737.4400,2487.132
701,7737.4600,2487.476
702,7737.4800,2487.508
703,7737.5000,2487.429
704,7737.5200,2487.398
705,7737.5400,2487.508
706,7737.5600,2487.414
707,7737.5800,2487.242
708,7737.6000,2487.492
709,7737.6200,2486.851
710,7737.6400,2486.898
711,7737.6600,2487.054
712,7737.6800,2486.866
713,7737.7000,2486.82
714,7737.7200,2486.569
715,7737.7400,2486.257
716,7737.7600,2486.288
717,7737.7800,2486.084
718,7737.8000,2485.381
719,7737.8200,2485.647
720,7737.8400,2485.365
721,7737.8600,2485.694
722,7737.8800,2485.459
723,7737.9000,2485.334
724,7737.9200,2485.803
725,7737.9400,2485.459
726,7737.9600,2485.866
727,7737.9800,2485.803
728,7738.0000,2485.74
729,7738.0200,2486.413
730,7738.0400,2486.491
731,7738.0600,2487.226
732,7738.0800,2486.116
733,7738.1000,2487.476
734,7738.1200,2486.788
735,7738.1400,2487.164
736,7738.1600,2487.727
737,7738.1800,2488.305
738,7738.2000,2487.773
739,7738.2200,2487.758
740,7738.2400,2487.695
741,7738.2600,2487.633
742,7738.2800,2486.945
743,7738.3000,2487.554
744,7738.3200,2486.882
745,7738.3400,2486.554
746,7738.3600,2486.82
747,7738.3800,2486.006
748,7738.4000,2485.709
749,7738.4200,2485.913
750,7738.4400,2485.553
751,7738.4600,2485.068
752,7738.4800,2484.943
753,7738.5000,2484.255
754,7738.5200,2484.552
755,7738.5400,2484.396
756,7738.5600,2484.114
757,7738.5800,2484.443
758,7738.6000,2483.708
759,7738.6200,2484.333
760,7738.6400,2484.63
761,7738.6600,2484.411
762,7738.6800,2484.255
763,7738.7000,2485.177
764,7738.7200,2485.334
765,7738.7400,2485.584
766,7738.7600,2485.866
767,7738.7800,2485.897
768,7738.8000,2486.476
769,7738.8200,2486.476
770,7738.8400,2486.679
771,7738.8600,2486.679
772,7738.8800,2487.179
773,7738.9000,2487.07
774,7738.9200,2487.023
775,7738.9400,2487.023
776,7738.9600,2487.117
777,7738.9800,2486.835
778,7739.0000,2487.07
779,7739.0200,2486.741
780,7739.0400,2487.414
781,7739.0600,2486.913
782,7739.0800,2487.617
783,7739.1000,2487.476
784,7739.1200,2487.57
785,7739.1400,2487.351
786,7739.1600,2487.367
787,7739.1800,2487.351
788,7739.2000,2487.633
789,7739.2200,2487.226
790,7739.2400,2487.664
791,7739.2600,2487.93
792,7739.2800,2487.727
793,7739.3000,2487.852
794,7739.3200,2488.258
795,7739.3400,2487.977
796,7739.3600,2488.055
797,7739.3800,2488.383
798,7739.4000,2488.477
799,7739.4200,2488.509
800,7739.4400,2488.915
801,7739.4600,2488.54
802,7739.4800,2488.352
803,7739.5000,2489.243
804,7739.5200,2488.978
805,7739.5400,2488.352
806,7739.5600,2488.571
807,7739.5800,2488.853
808,7739.6000,2489.228
809,7739.6200,2489.416
810,7739.6400,2489.04
811,7739.6600,2489.947
812,7739.6800,2489.212
813,7739.7000,2490.229
814,7739.7200,2489.775
815,7739.7400,2490.197
816,7739.7600,2490.197
817,7739.7800,2490.745
818,7739.8000,2490.792
819,7739.8200,2490.979
820,7739.8400,2490.807
821,7739.8600,2491.48
822,7739.8800,2491.448
823,7739.9000,2491.573
824,7739.9200,2491.542
825,7739.9400,2491.605
826,7739.9600,2491.745
827,7739.9800,2491.73
828,7740.0000,2491.292
829,7740.0200,2491.605
830,7740.0400,2491.511
831,7740.0600,2491.855
832,7740.0800,2491.871
833,7740.1000,2491.339
834,7740.1200,2491.652
835,7740.1400,2491.933
836,7740.1600,2492.042
837,7740.1800,2492.121
838,7740.2000,2492.293
839,7740.2200,2492.918
840,7740.2400,2493.528
841,7740.2600,2493.341
842,7740.2800,2493.528
843,7740.3000,2494.31
844,7740.3200,2494.341
845,7740.3400,2494.607
846,7740.3600,2495.311
847,7740.3800,2495.889
848,7740.4000,2495.561
849,7740.4200,2496.155
850,7740.4400,2496.327
851,7740.4600,2497.172
852,7740.4800,2496.843
853,7740.5000,2497.485
854,7740.5200,2497.328
855,7740.5400,2496.406
856,7740.5600,2497.75
857,7740.5800,2497.109
858,7740.6000,2496.703
859,7740.6200,2497
860,7740.6400,2497.125
861,7740.6600,2496.546
862,7740.6800,2496.703
863,7740.7000,2497.109
864,7740.7200,2496.312
865,7740.7400,2495.968
866,7740.7600,2496.124
867,7740.7800,2495.858
868,7740.8000,2496.03
869,7740.8200,2495.467
870,7740.8400,2496.14
871,7740.8600,2495.874
872,7740.8800,2496.015
873,7740.9000,2496.296
874,7740.9200,2497.109
875,7740.9400,2496.953
876,7740.9600,2497.172
877,7740.9800,2497.797
878,7741.0000,2498.032
879,7741.0200,2498.767
880,7741.0400,2498.517
881,7741.0600,2498.986
882,7741.0800,2499.189
883,7741.1000,2499.58
884,7741.1200,2499.877
885,7741.1400,2500.08
886,7741.1600,2500.518
887,7741.1800,2500.909
888,7741.2000,2501.019
889,7741.2200,2501.05
890,7741.2400,2501.269
891,7741.2600,2500.862
892,7741.2800,2501.535
893,7741.3000,2501.457
894,7741.3200,2501.144
895,7741.3400,2501.488
896,7741.3600,2501.535
897,7741.3800,2501.472
898,7741.4000,2501.034
899,7741.4200,2500.237
900,7741.4400,2500.8
901,7741.4600,2500.08
902,7741.4800,2500.487
903,7741.5000,2500.596
904,7741.5200,2499.971
905,7741.5400,2499.658
906,7741.5600,2499.58
907,7741.5800,2499.611
908,7741.6000,2499.533
909,7741.6200,2499.799
910,7741.6400,2499.83
911,7741.6600,2499.502
912,7741.6800,2499.689
913,7741.7000,2499.736
914,7741.7200,2499.142
915,7741.7400,2499.658
916,7741.7600,2500.018
917,7741.7800,2499.205
918,7741.8000,2499.783
919,7741.8200,2499.83
920,7741.8400,2499.22
921,7741.8600,2499.783
922,7741.8800,2498.939
923,7741.9000,2498.736
924,7741.9200,2499.517
925,7741.9400,2498.689
926,7741.9600,2498.657
927,7741.9800,2498.923
928,7742.0000,2498.829
929,7742.0200,2497.891
930,7742.0400,2498.157
931,7742.0600,2497.813
932,7742.0800,2497
933,7742.1000,2497.641
934,7742.1200,2497.875
935,7742.1400,2497.25
936,7742.1600,2496.64
937,7742.1800,2496.484
938,7742.2000,2496.499
939,7742.2200,2496.249
940,7742.2400,2495.999
941,7742.2600,2495.608
942,7742.2800,2495.921
943,7742.3000,2496.03
944,7742.3200,2495.764
945,7742.3400,2495.561
946,7742.3600,2495.608
947,7742.3800,2495.029
948,7742.4000,2496.39
949,7742.4200,2495.155
950,7742.4400,2495.17
951,7742.4600,2495.42
952,7742.4800,2495.952
953,7742.5000,2496.015
954,7742.5200,2496.515
955,7742.5400,2496.687
956,7742.5600,2497.656
957,7742.5800,2498.329
958,7742.6000,2498.876
959,7742.6200,2499.596
960,7742.6400,2500.596
961,7742.6600,2501.003
962,7742.6800,2502.348
963,7742.7000,2502.317
964,7742.7200,2503.411
965,7742.7400,2503.349
966,7742.7600,2504.209
967,7742.7800,2504.005
968,7742.8000,2504.568
969,7742.8200,2505.209
970,7742.8400,2505.1
971,7742.8600,2505.491
972,7742.8800,2505.194
973,7742.9000,2505.069
974,7742.9200,2505.428
975,7742.9400,2505.585
976,7742.9600,2505.335
977,7742.9800,2505.475
978,7743.0000,2505.366
979,7743.0200,2505.569
980,7743.0400,2505.491
981,7743.0600,2505.444
982,7743.0800,2505.569
983,7743.1000,2505.632
984,7743.1200,2505.382
985,7743.1400,2505.945
986,7743.1600,2506.257
987,7743.1800,2505.976
988,7743.2000,2505.71
989,7743.2200,2506.367
990,7743.2400,2506.101
991,7743.2600,2506.414
992,7743.2800,2506.508
993,7743.3000,2506.789
994,7743.3200,2506.789
995,7743.3400,2507.618
996,7743.3600,2507.336
997,7743.3800,2507.352
998,7743.4000,2507.978
999,7743.4200,2507.727
1000,7743.4400,2507.586
1001,7743.4600,2508.322
1002,7743.4800,2508.493
1003,7743.5000,2508.322
1004,7743.5200,2508.384
1005,7743.5400,2508.869
1006,7743.5600,2508.181
1007,7743.5800,2508.806
1008,7743.6000,2507.759
1009,7743.6200,2508.353
1010,7743.6400,2508.071
1011,7743.6600,2507.68
1012,7743.6800,2507.602
1013,7743.7000,2507.149
1014,7743.7200,2506.554
1015,7743.7400,2506.711
1016,7743.7600,2506.852
1017,7743.7800,2506.664
1018,7743.8000,2506.867
1019,7743.8200,2506.398
1020,7743.8400,2506.679
1021,7743.8600,2506.367
1022,7743.8800,2506.398
1023,7743.9000,2505.835
1024,7743.9200,2506.382
1025,7743.9400,2505.866
1026,7743.9600,2506.789
1027,7743.9800,2506.429
1028,7744.0000,2507.149
1029,7744.0200,2505.726
1030,7744.0400,2506.539
1031,7744.0600,2506.758
1032,7744.0800,2506.789
1033,7744.1000,2506.164
1034,7744.1200,2506.054
1035,7744.1400,2505.991
1036,7744.1600,2506.101
1037,7744.1800,2505.772
1038,7744.2000,2506.961
1039,7744.2200,2505.694
1040,7744.2400,2506.101
1041,7744.2600,2506.539
1042,7744.2800,2506.195
1043,7744.3000,2505.46
1044,7744.3200,2506.101
1045,7744.3400,2506.21
1046,7744.3600,2505.929
1047,7744.3800,2505.585
1048,7744.4000,2506.57
1049,7744.4200,2505.96
1050,7744.4400,2506.257
1051,7744.4600,2506.57
1052,7744.4800,2506.586
1053,7744.5000,2506.648
1054,7744.5200,2506.695
1055,7744.5400,2506.82
1056,7744.5600,2505.913
1057,7744.5800,2506.695
1058,7744.6000,2506.867
1059,7744.6200,2506.742
1060,7744.6400,2506.883
1061,7744.6600,2506.695
1062,7744.6800,2506.867
1063,7744.7000,2506.773
1064,7744.7200,2506.132
1065,7744.7400,2506.679
