#HEADER
#TITLES
 , ,GYR@bridge_43.RN_2
282,7884.5600,2497.875
283,7884.5800,2498.485
284,7884.6000,2498.344
285,7884.6200,2498.188
286,7884.6400,2498.344
287,7884.6600,2498.814
288,7884.6800,2499.22
289,7884.7000,2499.205
290,7884.7200,2499.158
291,7884.7400,2499.596
292,7884.7600,2499.205
293,7884.7800,2499.517
294,7884.8000,2499.924
295,7884.8200,2500.206
296,7884.8400,2500.002
297,7884.8600,2500.08
298,7884.8800,2499.502
299,7884.9000,2499.486
300,7884.9200,2499.517
301,7884.9400,2498.642
302,7884.9600,2498.689
303,7884.9800,2498.798
304,7885.0000,2498.673
305,7885.0200,2498.016
306,7885.0400,2497.485
307,7885.0600,2496.765
308,7885.0800,2497.109
309,7885.1000,2496.187
310,7885.1200,2496.202
311,7885.1400,2495.561
312,7885.1600,2495.843
313,7885.1800,2495.639
314,7885.2000,2495.764
315,7885.2200,2495.17
316,7885.2400,2495.577
317,7885.2600,2495.389
318,7885.2800,2495.671
319,7885.3000,2495.17
320,7885.3200,2495.811
321,7885.3400,2496.546
322,7885.3600,2496.515
323,7885.3800,2496.703
324,7885.4000,2497.344
325,7885.4200,2497.782
326,7885.4400,2498.204
327,7885.4600,2498.829
328,7885.4800,2498.673
329,7885.5000,2499.627
330,7885.5200,2500.049
331,7885.5400,2499.94
332,7885.5600,2500.065
333,7885.5800,2500.643
334,7885.6000,2500.237
335,7885.6200,2500.471
336,7885.6400,2500.331
337,7885.6600,2500.096
338,7885.6800,2499.893
339,7885.7000,2499.955
340,7885.7200,2500.065
341,7885.7400,2500.112
342,7885.7600,2499.689
343,7885.7800,2500.471
344,7885.8000,2499.47
345,7885.8200,2499.971
346,7885.8400,2499.846
347,7885.8600,2499.955
348,7885.8800,2498.939
349,7885.9000,2499.736
350,7885.9200,2499.643
351,7885.9400,2499.58
352,7885.9600,2499.048
353,7885.9800,2499.721
354,7886.0000,2499.158
355,7886.0200,2499.345
356,7886.0400,2499.314
357,7886.0600,2499.627
358,7886.0800,2498.954
359,7886.1000,2498.736
360,7886.1200,2499.205
361,7886.1400,2498.532
362,7886.1600,2498.61
363,7886.1800,2498.595
364,7886.2000,2498.032
365,7886.2200,2498.626
366,7886.2400,2498.563
367,7886.2600,2498.61
368,7886.2800,2499.064
369,7886.3000,2499.126
370,7886.3200,2498.954
371,7886.3400,2499.173
372,7886.3600,2499.627
373,7886.3800,2499.924
374,7886.4000,2499.689
375,7886.4200,2499.564
376,7886.4400,2500.268
377,7886.4600,2499.862
378,7886.4800,2500.096
379,7886.5000,2500.143
380,7886.5200,2500.659
381,7886.5400,2500.033
382,7886.5600,2500.409
383,7886.5800,2500.628
384,7886.6000,2499.564
385,7886.6200,2498.923
386,7886.6400,2498.626
387,7886.6600,2498.923
388,7886.6800,2498
389,7886.7000,2498.344
390,7886.7200,2497.469
391,7886.7400,2497.328
392,7886.7600,2497.25
393,7886.7800,2496.124
394,7886.8000,2495.796
395,7886.8200,2495.483
396,7886.8400,2495.655
397,7886.8600,2494.982
398,7886.8800,2495.108
399,7886.9000,2493.481
400,7886.9200,2493.966
401,7886.9400,2494.31
402,7886.9600,2494.122
403,7886.9800,2493.966
404,7887.0000,2493.919
405,7887.0200,2494.294
406,7887.0400,2494.044
407,7887.0600,2495.029
408,7887.0800,2494.388
409,7887.1000,2494.873
410,7887.1200,2495.045
411,7887.1400,2495.342
412,7887.1600,2495.248
413,7887.1800,2495.733
414,7887.2000,2495.843
415,7887.2200,2496.046
416,7887.2400,2496.171
417,7887.2600,2497.25
418,7887.2800,2497.797
419,7887.3000,2496.953
420,7887.3200,2497.844
421,7887.3400,2498.563
422,7887.3600,2498.344
423,7887.3800,2499.58
424,7887.4000,2499.814
425,7887.4200,2500.565
426,7887.4400,2500.565
427,7887.4600,2500.815
428,7887.4800,2501.566
429,7887.5000,2501.519
430,7887.5200,2501.457
431,7887.5400,2502.238
432,7887.5600,2501.988
433,7887.5800,2502.645
434,7887.6000,2502.676
435,7887.6200,2502.52
436,7887.6400,2501.769
437,7887.6600,2502.489
438,7887.6800,2501.425
439,7887.7000,2501.41
440,7887.7200,2501.253
441,7887.7400,2501.113
442,7887.7600,2500.831
443,7887.7800,2499.94
444,7887.8000,2499.283
445,7887.8200,2499.736
446,7887.8400,2499.299
447,7887.8600,2498.689
448,7887.8800,2498.798
449,7887.9000,2498.704
450,7887.9200,2498.173
451,7887.9400,2498.767
452,7887.9600,2498.438
453,7887.9800,2497.922
454,7888.0000,2498.126
455,7888.0200,2498.392
456,7888.0400,2497.656
457,7888.0600,2497.969
458,7888.0800,2498.266
459,7888.1000,2497.688
460,7888.1200,2497.797
461,7888.1400,2498.266
462,7888.1600,2497.938
463,7888.1800,2498.376
464,7888.2000,2498.47
465,7888.2200,2498.251
466,7888.2400,2498.313
467,7888.2600,2497.735
468,7888.2800,2498.501
469,7888.3000,2498.016
470,7888.3200,2497.844
471,7888.3400,2497.313
472,7888.3600,2497.172
473,7888.3800,2497.156
474,7888.4000,2496.906
475,7888.4200,2496.452
476,7888.4400,2496.452
477,7888.4600,2496.046
478,7888.4800,2495.796
479,7888.5000,2494.92
480,7888.5200,2495.702
481,7888.5400,2494.763
482,7888.5600,2494.763
483,7888.5800,2494.451
484,7888.6000,2494.685
485,7888.6200,2494.685
486,7888.6400,2494.936
487,7888.6600,2494.67
488,7888.6800,2494.951
489,7888.7000,2495.17
490,7888.7200,2495.827
491,7888.7400,2495.858
492,7888.7600,2495.983
493,7888.7800,2496.406
494,7888.8000,2497.359
495,7888.8200,2497.735
496,7888.8400,2497.656
497,7888.8600,2498.829
498,7888.8800,2499.611
499,7888.9000,2499.83
500,7888.9200,2500.065
501,7888.9400,2500.487
502,7888.9600,2500.69
503,7888.9800,2501.347
504,7889.0000,2500.8
505,7889.0200,2501.816
506,7889.0400,2501.472
507,7889.0600,2501.566
508,7889.0800,2501.472
509,7889.1000,2502.364
510,7889.1200,2501.582
511,7889.1400,2501.894
512,7889.1600,2501.066
513,7889.1800,2501.394
514,7889.2000,2501.316
515,7889.2200,2501.879
516,7889.2400,2501.378
517,7889.2600,2501.3
518,7889.2800,2501.175
519,7889.3000,2501.066
520,7889.3200,2500.252
521,7889.3400,2500.721
522,7889.3600,2500.096
523,7889.3800,2499.564
524,7889.4000,2499.439
525,7889.4200,2499.502
526,7889.4400,2498.876
527,7889.4600,2498.079
528,7889.4800,2497.86
529,7889.5000,2497.782
530,7889.5200,2497.062
531,7889.5400,2497.391
532,7889.5600,2496.656
533,7889.5800,2496.703
534,7889.6000,2496.093
535,7889.6200,2496.062
536,7889.6400,2496.374
537,7889.6600,2495.78
538,7889.6800,2495.952
539,7889.7000,2496.171
540,7889.7200,2496.922
541,7889.7400,2496.859
542,7889.7600,2496.765
543,7889.7800,2497.015
544,7889.8000,2496.89
545,7889.8200,2497.61
546,7889.8400,2498.047
547,7889.8600,2497.891
548,7889.8800,2498.392
549,7889.9000,2498.438
550,7889.9200,2498.548
551,7889.9400,2498.392
552,7889.9600,2499.33
553,7889.9800,2498.517
554,7890.0000,2498.626
555,7890.0200,2498.47
556,7890.0400,2498.173
557,7890.0600,2497.766
558,7890.0800,2498.047
559,7890.1000,2497.907
560,7890.1200,2497.891
561,7890.1400,2497.531
562,7890.1600,2496.499
563,7890.1800,2497.266
564,7890.2000,2496.828
565,7890.2200,2496.609
566,7890.2400,2497.14
567,7890.2600,2496.359
568,7890.2800,2496.687
569,7890.3000,2496.578
570,7890.3200,2496.484
571,7890.3400,2496.781
572,7890.3600,2496.249
573,7890.3800,2497.219
574,7890.4000,2496.687
575,7890.4200,2497.266
576,7890.4400,2497.516
577,7890.4600,2497.547
578,7890.4800,2498.407
579,7890.5000,2498.47
580,7890.5200,2498.751
581,7890.5400,2498.642
582,7890.5600,2498.986
583,7890.5800,2499.94
584,7890.6000,2499.955
585,7890.6200,2500.065
586,7890.6400,2499.846
587,7890.6600,2500.456
588,7890.6800,2500.503
589,7890.7000,2500.628
590,7890.7200,2500.08
591,7890.7400,2500.753
592,7890.7600,2500.393
593,7890.7800,2500.252
594,7890.8000,2500.409
595,7890.8200,2500.299
596,7890.8400,2500.002
597,7890.8600,2499.862
598,7890.8800,2499.752
599,7890.9000,2500.221
600,7890.9200,2499.236
601,7890.9400,2500.221
602,7890.9600,2499.424
603,7890.9800,2499.017
604,7891.0000,2498.829
605,7891.0200,2498.814
606,7891.0400,2498.485
607,7891.0600,2498.689
608,7891.0800,2498.61
609,7891.1000,2498.626
610,7891.1200,2498.548
611,7891.1400,2498.141
612,7891.1600,2498.923
613,7891.1800,2498.079
614,7891.2000,2497.985
615,7891.2200,2498.094
616,7891.2400,2498.36
617,7891.2600,2497.969
618,7891.2800,2498.407
619,7891.3000,2498.329
620,7891.3200,2498.36
621,7891.3400,2497.688
622,7891.3600,2497.203
623,7891.3800,2498.016
624,7891.4000,2497.516
625,7891.4200,2498.063
626,7891.4400,2498.047
627,7891.4600,2497.578
628,7891.4800,2498.032
629,7891.5000,2498.344
630,7891.5200,2498.673
631,7891.5400,2498.063
632,7891.5600,2498.767
633,7891.5800,2498.892
634,7891.6000,2498.485
635,7891.6200,2498.407
636,7891.6400,2498.454
637,7891.6600,2497.782
638,7891.6800,2498.141
639,7891.7000,2497.891
640,7891.7200,2498.438
641,7891.7400,2498
642,7891.7600,2497.782
643,7891.7800,2497.875
644,7891.8000,2497.735
645,7891.8200,2497.234
646,7891.8400,2497.485
647,7891.8600,2497.531
648,7891.8800,2496.906
649,7891.9000,2496.984
650,7891.9200,2497.266
651,7891.9400,2496.546
652,7891.9600,2496.656
653,7891.9800,2496.656
654,7892.0000,2496.187
655,7892.0200,2496.812
656,7892.0400,2496.828
657,7892.0600,2496.281
658,7892.0800,2496.218
659,7892.1000,2496.89
660,7892.1200,2496.89
661,7892.1400,2496.562
662,7892.1600,2496.828
663,7892.1800,2496.937
664,7892.2000,2496.484
665,7892.2200,2497.078
666,7892.2400,2496.562
667,7892.2600,2496.937
668,7892.2800,2497.172
669,7892.3000,2497.547
670,7892.3200,2497.313
671,7892.3400,2497.844
672,7892.3600,2496.859
673,7892.3800,2497.703
674,7892.4000,2497.313
675,7892.4200,2498.141
676,7892.4400,2497.829
677,7892.4600,2498.736
678,7892.4800,2498.36
679,7892.5000,2498.845
680,7892.5200,2499.173
681,7892.5400,2499.283
682,7892.5600,2499.533
683,7892.5800,2499.814
684,7892.6000,2499.955
685,7892.6200,2500.065
686,7892.6400,2500.065
687,7892.6600,2500.127
688,7892.6800,2500.565
689,7892.7000,2500.409
690,7892.7200,2500.628
691,7892.7400,2500.393
692,7892.7600,2500.487
693,7892.7800,2500.753
694,7892.8000,2501.019
695,7892.8200,2500.737
696,7892.8400,2500.424
697,7892.8600,2500.69
698,7892.8800,2500.127
699,7892.9000,2500.018
700,7892.9200,2499.893
701,7892.9400,2500.065
702,7892.9600,2499.611
703,7892.9800,2499.486
704,7893.0000,2499.001
705,7893.0200,2499.33
706,7893.0400,2498.517
707,7893.0600,2498
708,7893.0800,2498.798
709,7893.1000,2498.892
710,7893.1200,2498.016
711,7893.1400,2498.298
712,7893.1600,2499.173
713,7893.1800,2497.938
714,7893.2000,2498.313
715,7893.2200,2498.704
716,7893.2400,2498.157
717,7893.2600,2497.61
718,7893.2800,2498.782
719,7893.3000,2498.094
720,7893.3200,2498.11
721,7893.3400,2497.86
722,7893.3600,2498.157
723,7893.3800,2497.485
724,7893.4000,2497.985
725,7893.4200,2497.875
726,7893.4400,2497.672
727,7893.4600,2497.485
728,7893.4800,2498.423
729,7893.5000,2497.266
730,7893.5200,2497.86
731,7893.5400,2497.672
732,7893.5600,2497.719
733,7893.5800,2497.594
734,7893.6000,2497.156
735,7893.6200,2497.5
736,7893.6400,2497.547
737,7893.6600,2497.391
738,7893.6800,2497.594
739,7893.7000,2497.266
740,7893.7200,2497.656
741,7893.7400,2497.954
742,7893.7600,2496.812
743,7893.7800,2497.313
744,7893.8000,2497.156
745,7893.8200,2497.391
746,7893.8400,2496.875
747,7893.8600,2497.813
748,7893.8800,2497.829
749,7893.9000,2498.173
750,7893.9200,2497.797
751,7893.9400,2498.344
752,7893.9600,2498.736
753,7893.9800,2498.313
754,7894.0000,2498.876
755,7894.0200,2499.486
756,7894.0400,2498.454
757,7894.0600,2498.751
758,7894.0800,2499.283
759,7894.1000,2498.861
760,7894.1200,2498.954
761,7894.1400,2499.001
762,7894.1600,2498.61
763,7894.1800,2499.017
764,7894.2000,2498.892
765,7894.2200,2497.954
766,7894.2400,2498.548
767,7894.2600,2498.36
768,7894.2800,2498.141
769,7894.3000,2498.094
770,7894.3200,2498.861
771,7894.3400,2498.517
772,7894.3600,2498.016
773,7894.3800,2499.017
774,7894.4000,2498.673
775,7894.4200,2498.876
776,7894.4400,2498.782
777,7894.4600,2499.001
778,7894.4800,2499.783
779,7894.5000,2498.61
780,7894.5200,2499.893
781,7894.5400,2499.799
782,7894.5600,2499.502
783,7894.5800,2499.455
784,7894.6000,2499.142
785,7894.6200,2499.267
786,7894.6400,2499.001
787,7894.6600,2498.548
788,7894.6800,2498.219
789,7894.7000,2497.86
790,7894.7200,2498.11
791,7894.7400,2497.391
792,7894.7600,2497.297
793,7894.7800,2497.188
794,7894.8000,2497.125
795,7894.8200,2496.656
796,7894.8400,2497.281
797,7894.8600,2496.89
798,7894.8800,2497.391
799,7894.9000,2497
800,7894.9200,2497.062
801,7894.9400,2497.156
802,7894.9600,2497.891
803,7894.9800,2498.266
804,7895.0000,2497.875
805,7895.0200,2498.829
806,7895.0400,2499.017
807,7895.0600,2499.033
808,7895.0800,2499.533
809,7895.1000,2499.424
810,7895.1200,2499.314
811,7895.1400,2499.345
812,7895.1600,2498.579
813,7895.1800,2499.158
814,7895.2000,2498.579
815,7895.2200,2498.454
816,7895.2400,2498.485
817,7895.2600,2498.188
818,7895.2800,2497.844
819,7895.3000,2498.126
820,7895.3200,2497.359
821,7895.3400,2497.375
822,7895.3600,2497.735
823,7895.3800,2497.797
824,7895.4000,2497.672
825,7895.4200,2498.063
826,7895.4400,2497.891
827,7895.4600,2498.407
828,7895.4800,2498.485
829,7895.5000,2498.298
830,7895.5200,2498.704
831,7895.5400,2498.923
832,7895.5600,2499.158
833,7895.5800,2498.673
834,7895.6000,2498.329
835,7895.6200,2498.423
836,7895.6400,2498.532
837,7895.6600,2498.329
838,7895.6800,2498.235
839,7895.7000,2497.578
840,7895.7200,2497.563
841,7895.7400,2497.891
842,7895.7600,2497.438
843,7895.7800,2497.328
844,7895.8000,2497.156
845,7895.8200,2496.75
846,7895.8400,2496.062
847,7895.8600,2496.046
848,7895.8800,2496.374
849,7895.9000,2495.889
850,7895.9200,2496.406
851,7895.9400,2496.656
852,7895.9600,2496.843
853,7895.9800,2497.203
854,7896.0000,2497.219
855,7896.0200,2498.173
856,7896.0400,2498.548
857,7896.0600,2498.986
858,7896.0800,2499.455
859,7896.1000,2499.971
860,7896.1200,2500.143
861,7896.1400,2500.331
862,7896.1600,2500.784
863,7896.1800,2500.909
864,7896.2000,2501.347
865,7896.2200,2501.066
866,7896.2400,2500.987
867,7896.2600,2501.159
868,7896.2800,2501.269
869,7896.3000,2500.878
870,7896.3200,2500.487
871,7896.3400,2499.705
872,7896.3600,2499.971
873,7896.3800,2499.908
874,7896.4000,2499.439
875,7896.4200,2498.986
876,7896.4400,2498.595
877,7896.4600,2498.47
878,7896.4800,2498.438
879,7896.5000,2497.969
880,7896.5200,2498.157
881,7896.5400,2498.282
882,7896.5600,2497.578
883,7896.5800,2497.469
884,7896.6000,2497.641
885,7896.6200,2497.594
886,7896.6400,2497.313
887,7896.6600,2497.062
888,7896.6800,2498
889,7896.7000,2497.391
890,7896.7200,2497.438
891,7896.7400,2497.61
892,7896.7600,2497.234
893,7896.7800,2496.687
894,7896.8000,2497.125
895,7896.8200,2497.219
896,7896.8400,2496.859
897,7896.8600,2497
898,7896.8800,2497.344
899,7896.9000,2497.641
900,7896.9200,2496.875
901,7896.9400,2496.937
902,7896.9600,2496.734
903,7896.9800,2496.656
904,7897.0000,2496.281
905,7897.0200,2496.75
906,7897.0400,2496.233
907,7897.0600,2496.296
908,7897.0800,2496.39
909,7897.1000,2497.094
910,7897.1200,2496.578
911,7897.1400,2496.796
912,7897.1600,2497.047
913,7897.1800,2497.359
914,7897.2000,2497.5
915,7897.2200,2497.75
916,7897.2400,2497.938
917,7897.2600,2498.188
918,7897.2800,2498.282
919,7897.3000,2498.407
920,7897.3200,2498.329
921,7897.3400,2498.219
922,7897.3600,2498.876
923,7897.3800,2498.845
924,7897.4000,2498.845
925,7897.4200,2497.719
926,7897.4400,2498.438
927,7897.4600,2498.689
928,7897.4800,2498.673
929,7897.5000,2499.111
930,7897.5200,2498.626
931,7897.5400,2498.313
932,7897.5600,2498.954
933,7897.5800,2498.47
934,7897.6000,2498.876
935,7897.6200,2499.22
936,7897.6400,2498.579
937,7897.6600,2498.876
938,7897.6800,2499.064
939,7897.7000,2498.485
940,7897.7200,2498.923
941,7897.7400,2498.313
942,7897.7600,2499.142
943,7897.7800,2498.173
944,7897.8000,2498.642
945,7897.8200,2498.344
946,7897.8400,2498.532
947,7897.8600,2498.407
948,7897.8800,2498.313
949,7897.9000,2497.625
950,7897.9200,2498.689
951,7897.9400,2498.673
952,7897.9600,2498.11
953,7897.9800,2498.454
954,7898.0000,2498.423
955,7898.0200,2498.657
956,7898.0400,2498.532
957,7898.0600,2498.016
958,7898.0800,2498.094
959,7898.1000,2498.266
960,7898.1200,2498.736
961,7898.1400,2498.344
962,7898.1600,2498.876
963,7898.1800,2497.813
964,7898.2000,2498.266
965,7898.2200,2498.392
966,7898.2400,2498.188
967,7898.2600,2498.173
968,7898.2800,2499.236
969,7898.3000,2499.158
970,7898.3200,2498.626
971,7898.3400,2498.563
972,7898.3600,2498.954
973,7898.3800,2498.485
974,7898.4000,2499.111
975,7898.4200,2499.314
976,7898.4400,2499.705
977,7898.4600,2499.502
978,7898.4800,2499.299
979,7898.5000,2499.126
980,7898.5200,2499.345
981,7898.5400,2499.22
982,7898.5600,2499.001
983,7898.5800,2498.626
984,7898.6000,2498.563
985,7898.6200,2498.501
986,7898.6400,2498.016
987,7898.6600,2498.11
988,7898.6800,2497.969
989,7898.7000,2497.641
990,7898.7200,2497.782
991,7898.7400,2497.547
992,7898.7600,2496.828
993,7898.7800,2497.469
994,7898.8000,2496.875
995,7898.8200,2497.094
996,7898.8400,2497.516
997,7898.8600,2497.125
998,7898.8800,2497.297
999,7898.9000,2497.062
1000,7898.9200,2497.547
1001,7898.9400,2497.015
1002,7898.9600,2497.86
1003,7898.9800,2498.36
1004,7899.0000,2497.891
1005,7899.0200,2498.126
1006,7899.0400,2498.11
1007,7899.0600,2498.188
1008,7899.0800,2499.017
1009,7899.1000,2498.454
1010,7899.1200,2499.08
1011,7899.1400,2498.986
1012,7899.1600,2498.344
1013,7899.1800,2499.205
1014,7899.2000,2499.158
1015,7899.2200,2499.502
1016,7899.2400,2499.877
1017,7899.2600,2499.549
1018,7899.2800,2499.83
1019,7899.3000,2499.955
1020,7899.3200,2499.251
1021,7899.3400,2499.299
1022,7899.3600,2499.627
1023,7899.3800,2499.908
1024,7899.4000,2499.611
1025,7899.4200,2499.533
1026,7899.4400,2499.705
1027,7899.4600,2498.829
1028,7899.4800,2499.345
1029,7899.5000,2499.267
1030,7899.5200,2498.954
1031,7899.5400,2499.142
1032,7899.5600,2498.767
1033,7899.5800,2499.158
1034,7899.6000,2499.33
1035,7899.6200,2498.782
1036,7899.6400,2499.126
1037,7899.6600,2498.657
1038,7899.6800,2498.251
1039,7899.7000,2498.563
1040,7899.7200,2498.829
1041,7899.7400,2498.689
1042,7899.7600,2498.876
1043,7899.7800,2497.891
1044,7899.8000,2498.736
1045,7899.8200,2498.063
1046,7899.8400,2497.875
1047,7899.8600,2497.938
1048,7899.8800,2498.063
1049,7899.9000,2497.985
1050,7899.9200,2497.625
1051,7899.9400,2497.86
1052,7899.9600,2497.766
1053,7899.9800,2497.797
1054,7900.0000,2497.922
1055,7900.0200,2497.797
1056,7900.0400,2497.563
1057,7900.0600,2497.844
1058,7900.0800,2497.313
1059,7900.1000,2497.297
1060,7900.1200,2497.344
1061,7900.1400,2497.109
1062,7900.1600,2497.203
1063,7900.1800,2497.391
1064,7900.2000,2496.499
1065,7900.2200,2497.109
