#HEADER
#TITLES
 , ,GYR@bridge_43.RN_2
282,7763.4600,2497.829
283,7763.4800,2497.844
284,7763.5000,2498
285,7763.5200,2497.594
286,7763.5400,2497.469
287,7763.5600,2497.516
288,7763.5800,2498.532
289,7763.6000,2497.766
290,7763.6200,2497.5
291,7763.6400,2498.657
292,7763.6600,2498.97
293,7763.6800,2498.454
294,7763.7000,2499.095
295,7763.7200,2498.814
296,7763.7400,2499.658
297,7763.7600,2499.486
298,7763.7800,2499.502
299,7763.8000,2499.752
300,7763.8200,2499.893
301,7763.8400,2499.94
302,7763.8600,2499.47
303,7763.8800,2499.971
304,7763.9000,2500.346
305,7763.9200,2500.206
306,7763.9400,2499.721
307,7763.9600,2500.518
308,7763.9800,2499.705
309,7764.0000,2500.08
310,7764.0200,2499.377
311,7764.0400,2499.502
312,7764.0600,2499.627
313,7764.0800,2499.439
314,7764.1000,2500.002
315,7764.1200,2499.862
316,7764.1400,2499.908
317,7764.1600,2500.643
318,7764.1800,2500.284
319,7764.2000,2500.503
320,7764.2200,2500.94
321,7764.2400,2501.113
322,7764.2600,2501.941
323,7764.2800,2502.16
324,7764.3000,2501.973
325,7764.3200,2502.77
326,7764.3400,2502.88
327,7764.3600,2503.146
328,7764.3800,2504.005
329,7764.4000,2504.068
330,7764.4200,2504.991
331,7764.4400,2505.147
332,7764.4600,2504.991
333,7764.4800,2505.303
334,7764.5000,2505.663
335,7764.5200,2505.303
336,7764.5400,2505.788
337,7764.5600,2505.632
338,7764.5800,2505.522
339,7764.6000,2505.288
340,7764.6200,2505.835
341,7764.6400,2505.851
342,7764.6600,2505.772
343,7764.6800,2505.022
344,7764.7000,2505.882
345,7764.7200,2505.663
346,7764.7400,2505.96
347,7764.7600,2505.726
348,7764.7800,2506.257
349,7764.8000,2506.116
350,7764.8200,2506.289
351,7764.8400,2507.321
352,7764.8600,2507.055
353,7764.8800,2507.352
354,7764.9000,2507.493
355,7764.9200,2508.04
356,7764.9400,2507.884
357,7764.9600,2509.197
358,7764.9800,2509.776
359,7765.0000,2509.448
360,7765.0200,2509.432
361,7765.0400,2510.526
362,7765.0600,2510.933
363,7765.0800,2510.667
364,7765.1000,2510.964
365,7765.1200,2510.448
366,7765.1400,2510.354
367,7765.1600,2510.808
368,7765.1800,2510.495
369,7765.2000,2510.198
370,7765.2200,2509.713
371,7765.2400,2509.526
372,7765.2600,2509.135
373,7765.2800,2509.135
374,7765.3000,2508.666
375,7765.3200,2509.072
376,7765.3400,2510.057
377,7765.3600,2509.369
378,7765.3800,2509.119
379,7765.4000,2509.807
380,7765.4200,2510.073
381,7765.4400,2511.167
382,7765.4600,2510.745
383,7765.4800,2511.856
384,7765.5000,2512.559
385,7765.5200,2512.919
386,7765.5400,2513.357
387,7765.5600,2513.81
388,7765.5800,2513.967
389,7765.6000,2514.154
390,7765.6200,2514.467
391,7765.6400,2515.249
392,7765.6600,2515.171
393,7765.6800,2514.733
394,7765.7000,2514.999
395,7765.7200,2514.999
396,7765.7400,2514.405
397,7765.7600,2515.249
398,7765.7800,2514.451
399,7765.8000,2514.311
400,7765.8200,2513.685
401,7765.8400,2514.608
402,7765.8600,2513.826
403,7765.8800,2513.951
404,7765.9000,2513.763
405,7765.9200,2514.295
406,7765.9400,2513.482
407,7765.9600,2514.123
408,7765.9800,2514.608
409,7766.0000,2514.999
410,7766.0200,2515.014
411,7766.0400,2515.233
412,7766.0600,2515.843
413,7766.0800,2515.108
414,7766.1000,2515.374
415,7766.1200,2516.015
416,7766.1400,2515.906
417,7766.1600,2515.155
418,7766.1800,2514.858
419,7766.2000,2514.827
420,7766.2200,2514.592
421,7766.2400,2514.186
422,7766.2600,2513.888
423,7766.2800,2512.95
424,7766.3000,2513.544
425,7766.3200,2512.559
426,7766.3400,2512.325
427,7766.3600,2511.887
428,7766.3800,2511.934
429,7766.4000,2511.183
430,7766.4200,2510.808
431,7766.4400,2511.167
432,7766.4600,2510.98
433,7766.4800,2510.636
434,7766.5000,2510.996
435,7766.5200,2510.558
436,7766.5400,2509.979
437,7766.5600,2511.074
438,7766.5800,2510.839
439,7766.6000,2510.761
440,7766.6200,2511.324
441,7766.6400,2510.855
442,7766.6600,2511.246
443,7766.6800,2510.589
444,7766.7000,2511.652
445,7766.7200,2511.433
446,7766.7400,2510.761
447,7766.7600,2510.604
448,7766.7800,2511.621
449,7766.8000,2510.182
450,7766.8200,2510.917
451,7766.8400,2510.198
452,7766.8600,2510.604
453,7766.8800,2510.464
454,7766.9000,2510.26
455,7766.9200,2510.057
456,7766.9400,2509.917
457,7766.9600,2510.495
458,7766.9800,2510.073
459,7767.0000,2510.214
460,7767.0200,2510.198
461,7767.0400,2510.323
462,7767.0600,2510.433
463,7767.0800,2510.714
464,7767.1000,2510.26
465,7767.1200,2510.135
466,7767.1400,2510.823
467,7767.1600,2510.902
468,7767.1800,2510.526
469,7767.2000,2510.73
470,7767.2200,2511.058
471,7767.2400,2510.761
472,7767.2600,2511.167
473,7767.2800,2511.418
474,7767.3000,2511.324
475,7767.3200,2511.418
476,7767.3400,2511.496
477,7767.3600,2512.059
478,7767.3800,2511.981
479,7767.4000,2512.043
480,7767.4200,2512.278
481,7767.4400,2512.466
482,7767.4600,2511.793
483,7767.4800,2512.45
484,7767.5000,2512.184
485,7767.5200,2511.903
486,7767.5400,2511.887
487,7767.5600,2511.903
488,7767.5800,2511.777
489,7767.6000,2511.308
490,7767.6200,2511.762
491,7767.6400,2511.386
492,7767.6600,2511.34
493,7767.6800,2511.261
494,7767.7000,2511.058
495,7767.7200,2510.182
496,7767.7400,2510.589
497,7767.7600,2509.745
498,7767.7800,2508.947
499,7767.8000,2509.307
500,7767.8200,2508.228
501,7767.8400,2507.899
502,7767.8600,2507.759
503,7767.8800,2507.352
504,7767.9000,2507.336
505,7767.9200,2506.711
506,7767.9400,2506.32
507,7767.9600,2506.116
508,7767.9800,2505.976
509,7768.0000,2506.32
510,7768.0200,2505.616
511,7768.0400,2505.835
512,7768.0600,2506.289
513,7768.0800,2506.226
514,7768.1000,2505.819
515,7768.1200,2505.413
516,7768.1400,2506.304
517,7768.1600,2506.023
518,7768.1800,2505.976
519,7768.2000,2506.179
520,7768.2200,2506.116
521,7768.2400,2506.023
522,7768.2600,2505.804
523,7768.2800,2505.882
524,7768.3000,2504.709
525,7768.3200,2504.694
526,7768.3400,2504.115
527,7768.3600,2503.974
528,7768.3800,2503.098
529,7768.4000,2502.958
530,7768.4200,2502.817
531,7768.4400,2502.364
532,7768.4600,2501.754
533,7768.4800,2501.785
534,7768.5000,2502.426
535,7768.5200,2502.02
536,7768.5400,2501.644
537,7768.5600,2501.722
538,7768.5800,2501.644
539,7768.6000,2501.66
540,7768.6200,2502.426
541,7768.6400,2501.957
542,7768.6600,2502.238
543,7768.6800,2502.598
544,7768.7000,2502.661
545,7768.7200,2502.598
546,7768.7400,2502.661
547,7768.7600,2503.13
548,7768.7800,2501.91
549,7768.8000,2502.426
550,7768.8200,2501.91
551,7768.8400,2502.176
552,7768.8600,2501.222
553,7768.8800,2501.144
554,7768.9000,2500.127
555,7768.9200,2499.846
556,7768.9400,2498.939
557,7768.9600,2498.876
558,7768.9800,2497.782
559,7769.0000,2497.985
560,7769.0200,2497.453
561,7769.0400,2497.328
562,7769.0600,2497.359
563,7769.0800,2497.125
564,7769.1000,2496.671
565,7769.1200,2497.375
566,7769.1400,2496.64
567,7769.1600,2496.656
568,7769.1800,2497.281
569,7769.2000,2497.735
570,7769.2200,2497.641
571,7769.2400,2497.829
572,7769.2600,2497.907
573,7769.2800,2497.813
574,7769.3000,2497.75
575,7769.3200,2498.501
576,7769.3400,2497.813
577,7769.3600,2498.251
578,7769.3800,2498.188
579,7769.4000,2498.016
580,7769.4200,2498.454
581,7769.4400,2498.251
582,7769.4600,2498.141
583,7769.4800,2497.578
584,7769.5000,2498.047
585,7769.5200,2497.25
586,7769.5400,2497.61
587,7769.5600,2497.172
588,7769.5800,2496.718
589,7769.6000,2496.812
590,7769.6200,2497.062
591,7769.6400,2496.625
592,7769.6600,2496.609
593,7769.6800,2496.468
594,7769.7000,2496.937
595,7769.7200,2497.062
596,7769.7400,2497.422
597,7769.7600,2497.219
598,7769.7800,2497.703
599,7769.8000,2497.547
600,7769.8200,2498.032
601,7769.8400,2498.282
602,7769.8600,2498.532
603,7769.8800,2498.798
604,7769.9000,2498.204
605,7769.9200,2498.454
606,7769.9400,2498.61
607,7769.9600,2498.251
608,7769.9800,2498.563
609,7770.0000,2498.532
610,7770.0200,2498.235
611,7770.0400,2497.516
612,7770.0600,2497.969
613,7770.0800,2497.578
614,7770.1000,2497.281
615,7770.1200,2496.734
616,7770.1400,2496.828
617,7770.1600,2496.187
618,7770.1800,2496.155
619,7770.2000,2495.749
620,7770.2200,2495.311
621,7770.2400,2494.951
622,7770.2600,2494.951
623,7770.2800,2494.404
624,7770.3000,2494.67
625,7770.3200,2494.044
626,7770.3400,2493.466
627,7770.3600,2492.965
628,7770.3800,2493.106
629,7770.4000,2492.605
630,7770.4200,2492.293
631,7770.4400,2492.105
632,7770.4600,2491.667
633,7770.4800,2491.198
634,7770.5000,2491.589
635,7770.5200,2491.214
636,7770.5400,2490.667
637,7770.5600,2490.463
638,7770.5800,2490.557
639,7770.6000,2490.369
640,7770.6200,2489.384
641,7770.6400,2489.103
642,7770.6600,2489.212
643,7770.6800,2489.15
644,7770.7000,2488.336
645,7770.7200,2488.774
646,7770.7400,2488.055
647,7770.7600,2488.039
648,7770.7800,2488.071
649,7770.8000,2487.742
650,7770.8200,2487.899
651,7770.8400,2487.961
652,7770.8600,2487.351
653,7770.8800,2487.602
654,7770.9000,2487.68
655,7770.9200,2487.602
656,7770.9400,2487.992
657,7770.9600,2488.477
658,7770.9800,2487.68
659,7771.0000,2487.429
660,7771.0200,2487.383
661,7771.0400,2487.805
662,7771.0600,2487.289
663,7771.0800,2487.132
664,7771.1000,2486.96
665,7771.1200,2486.882
666,7771.1400,2486.476
667,7771.1600,2486.178
668,7771.1800,2486.225
669,7771.2000,2485.49
670,7771.2200,2485.35
671,7771.2400,2484.302
672,7771.2600,2484.74
673,7771.2800,2484.286
674,7771.3000,2484.192
675,7771.3200,2484.333
676,7771.3400,2484.333
677,7771.3600,2484.677
678,7771.3800,2484.427
679,7771.4000,2484.943
680,7771.4200,2484.771
681,7771.4400,2484.615
682,7771.4600,2485.694
683,7771.4800,2485.225
684,7771.5000,2485.975
685,7771.5200,2485.35
686,7771.5400,2485.928
687,7771.5600,2485.787
688,7771.5800,2485.944
689,7771.6000,2485.928
690,7771.6200,2485.303
691,7771.6400,2485.256
692,7771.6600,2485.021
693,7771.6800,2483.802
694,7771.7000,2483.927
695,7771.7200,2484.021
696,7771.7400,2483.52
697,7771.7600,2482.113
698,7771.7800,2482.378
699,7771.8000,2481.847
700,7771.8200,2481.252
701,7771.8400,2481.065
702,7771.8600,2480.502
703,7771.8800,2480.502
704,7771.9000,2480.017
705,7771.9200,2480.377
706,7771.9400,2480.471
707,7771.9600,2480.142
708,7771.9800,2480.799
709,7772.0000,2481.081
710,7772.0200,2481.284
711,7772.0400,2482.378
712,7772.0600,2482.973
713,7772.0800,2483.176
714,7772.1000,2483.723
715,7772.1200,2483.786
716,7772.1400,2484.349
717,7772.1600,2484.568
718,7772.1800,2485.24
719,7772.2000,2485.334
720,7772.2200,2485.209
721,7772.2400,2485.694
722,7772.2600,2486.21
723,7772.2800,2485.944
724,7772.3000,2485.6
725,7772.3200,2485.6
726,7772.3400,2485.068
727,7772.3600,2485.318
728,7772.3800,2485.365
729,7772.4000,2485.084
730,7772.4200,2484.521
731,7772.4400,2484.536
732,7772.4600,2484.365
733,7772.4800,2484.443
734,7772.5000,2484.005
735,7772.5200,2484.177
736,7772.5400,2483.755
737,7772.5600,2483.817
738,7772.5800,2483.536
739,7772.6000,2484.177
740,7772.6200,2484.286
741,7772.6400,2484.755
742,7772.6600,2484.646
743,7772.6800,2485.537
744,7772.7000,2485.694
745,7772.7200,2485.694
746,7772.7400,2486.476
747,7772.7600,2486.726
748,7772.7800,2486.319
749,7772.8000,2486.35
750,7772.8200,2487.07
751,7772.8400,2487.148
752,7772.8600,2486.835
753,7772.8800,2486.788
754,7772.9000,2486.429
755,7772.9200,2486.382
756,7772.9400,2487.164
757,7772.9600,2486.21
758,7772.9800,2486.303
759,7773.0000,2485.709
760,7773.0200,2486.053
761,7773.0400,2485.881
762,7773.0600,2485.85
763,7773.0800,2485.631
764,7773.1000,2485.553
765,7773.1200,2485.334
766,7773.1400,2485.318
767,7773.1600,2485.052
768,7773.1800,2485.271
769,7773.2000,2484.959
770,7773.2200,2485.725
771,7773.2400,2485.396
772,7773.2600,2485.678
773,7773.2800,2485.709
774,7773.3000,2486.288
775,7773.3200,2485.787
776,7773.3400,2486.35
777,7773.3600,2486.257
778,7773.3800,2486.788
779,7773.4000,2486.96
780,7773.4200,2487.164
781,7773.4400,2486.976
782,7773.4600,2487.304
783,7773.4800,2487.461
784,7773.5000,2487.727
785,7773.5200,2487.586
786,7773.5400,2488.102
787,7773.5600,2488.665
788,7773.5800,2488.54
789,7773.6000,2488.164
790,7773.6200,2489.275
791,7773.6400,2488.383
792,7773.6600,2488.727
793,7773.6800,2488.915
794,7773.7000,2488.618
795,7773.7200,2488.415
796,7773.7400,2488.79
797,7773.7600,2488.274
798,7773.7800,2489.118
799,7773.8000,2489.322
800,7773.8200,2488.743
801,7773.8400,2488.993
802,7773.8600,2488.571
803,7773.8800,2489.337
804,7773.9000,2488.899
805,7773.9200,2489.4
806,7773.9400,2489.713
807,7773.9600,2489.494
808,7773.9800,2489.15
809,7774.0000,2490.01
810,7774.0200,2489.619
811,7774.0400,2489.634
812,7774.0600,2490.057
813,7774.0800,2489.931
814,7774.1000,2490.166
815,7774.1200,2490.62
816,7774.1400,2490.776
817,7774.1600,2490.823
818,7774.1800,2491.292
819,7774.2000,2491.401
820,7774.2200,2491.401
821,7774.2400,2492.152
822,7774.2600,2491.698
823,7774.2800,2491.871
824,7774.3000,2492.699
825,7774.3200,2492.746
826,7774.3400,2492.434
827,7774.3600,2492.762
828,7774.3800,2492.824
829,7774.4000,2492.949
830,7774.4200,2493.356
831,7774.4400,2492.809
832,7774.4600,2493.309
833,7774.4800,2492.856
834,7774.5000,2493.372
835,7774.5200,2493.059
836,7774.5400,2493.403
837,7774.5600,2493.653
838,7774.5800,2493.685
839,7774.6000,2493.997
840,7774.6200,2493.028
841,7774.6400,2493.716
842,7774.6600,2493.747
843,7774.6800,2493.45
844,7774.7000,2494.326
845,7774.7200,2494.013
846,7774.7400,2494.701
847,7774.7600,2494.513
848,7774.7800,2494.811
849,7774.8000,2494.67
850,7774.8200,2495.076
851,7774.8400,2495.17
852,7774.8600,2495.155
853,7774.8800,2495.139
854,7774.9000,2495.889
855,7774.9200,2495.53
856,7774.9400,2495.671
857,7774.9600,2495.889
858,7774.9800,2496.062
859,7775.0000,2496.312
860,7775.0200,2496.171
861,7775.0400,2497.031
862,7775.0600,2496.875
863,7775.0800,2497.563
864,7775.1000,2497.531
865,7775.1200,2497.641
866,7775.1400,2497.062
867,7775.1600,2497.922
868,7775.1800,2497.625
869,7775.2000,2498.188
870,7775.2200,2497.735
871,7775.2400,2497.719
872,7775.2600,2498.126
873,7775.2800,2498.579
874,7775.3000,2498.016
875,7775.3200,2497.719
876,7775.3400,2497.938
877,7775.3600,2498.845
878,7775.3800,2497.516
879,7775.4000,2498.079
880,7775.4200,2497.485
881,7775.4400,2498
882,7775.4600,2497.344
883,7775.4800,2498.173
884,7775.5000,2497.875
885,7775.5200,2497.516
886,7775.5400,2497.391
887,7775.5600,2497.922
888,7775.5800,2497.829
889,7775.6000,2498
890,7775.6200,2497.938
891,7775.6400,2498.532
892,7775.6600,2497.875
893,7775.6800,2498.219
894,7775.7000,2498.704
895,7775.7200,2498.954
896,7775.7400,2498.454
897,7775.7600,2498.892
898,7775.7800,2499.126
899,7775.8000,2498.861
900,7775.8200,2499.455
901,7775.8400,2499.674
902,7775.8600,2498.954
903,7775.8800,2499.408
904,7775.9000,2499.83
905,7775.9200,2499.814
906,7775.9400,2499.486
907,7775.9600,2499.533
908,7775.9800,2499.173
909,7776.0000,2499.689
910,7776.0200,2498.782
911,7776.0400,2499.173
912,7776.0600,2499.517
913,7776.0800,2498.907
914,7776.1000,2499.267
915,7776.1200,2499.22
916,7776.1400,2499.22
917,7776.1600,2498.782
918,7776.1800,2499.126
919,7776.2000,2498.923
920,7776.2200,2498.907
921,7776.2400,2498.517
922,7776.2600,2498.923
923,7776.2800,2499.205
924,7776.3000,2498.423
925,7776.3200,2498.329
926,7776.3400,2498.892
927,7776.3600,2498.423
928,7776.3800,2498.454
929,7776.4000,2499.001
930,7776.4200,2498.704
931,7776.4400,2498.923
932,7776.4600,2498.61
933,7776.4800,2498.016
934,7776.5000,2498.376
935,7776.5200,2497.782
936,7776.5400,2498.344
937,7776.5600,2498.235
938,7776.5800,2498.376
939,7776.6000,2497.954
940,7776.6200,2498.032
941,7776.6400,2497.891
942,7776.6600,2497.578
943,7776.6800,2497.969
944,7776.7000,2498.141
945,7776.7200,2497.829
946,7776.7400,2497.125
947,7776.7600,2498.11
948,7776.7800,2497.516
949,7776.8000,2497.344
950,7776.8200,2497.641
951,7776.8400,2497.656
952,7776.8600,2497.109
953,7776.8800,2497.797
954,7776.9000,2497.375
955,7776.9200,2497.563
956,7776.9400,2497.531
957,7776.9600,2498.266
958,7776.9800,2498.157
959,7777.0000,2498.219
960,7777.0200,2497.813
961,7777.0400,2498.094
962,7777.0600,2498.173
963,7777.0800,2498.063
964,7777.1000,2498.329
965,7777.1200,2498.501
966,7777.1400,2497.75
967,7777.1600,2498.36
968,7777.1800,2498.063
969,7777.2000,2498.485
970,7777.2200,2498.204
971,7777.2400,2498.094
972,7777.2600,2498.642
973,7777.2800,2498.438
974,7777.3000,2498.595
975,7777.3200,2497.985
976,7777.3400,2498.344
977,7777.3600,2498.876
978,7777.3800,2498.392
979,7777.4000,2498.407
980,7777.4200,2498.845
981,7777.4400,2499.095
982,7777.4600,2498.548
983,7777.4800,2498.423
984,7777.5000,2498.126
985,7777.5200,2498.657
986,7777.5400,2498.188
987,7777.5600,2498.657
988,7777.5800,2498.141
989,7777.6000,2498.986
990,7777.6200,2498.72
991,7777.6400,2498.173
992,7777.6600,2498.219
993,7777.6800,2498.407
994,7777.7000,2497.938
995,7777.7200,2497.922
996,7777.7400,2498.188
997,7777.7600,2497.563
998,7777.7800,2498.126
999,7777.8000,2497.813
1000,7777.8200,2497.656
1001,7777.8400,2497.829
1002,7777.8600,2497.907
1003,7777.8800,2497.891
1004,7777.9000,2497.61
1005,7777.9200,2497.656
1006,7777.9400,2497.938
1007,7777.9600,2497.563
1008,7777.9800,2497.797
1009,7778.0000,2497.782
1010,7778.0200,2497.797
1011,7778.0400,2497.797
1012,7778.0600,2498.016
1013,7778.0800,2497.797
1014,7778.1000,2498.282
1015,7778.1200,2497.735
1016,7778.1400,2497.922
1017,7778.1600,2498.032
1018,7778.1800,2498.266
1019,7778.2000,2497.954
1020,7778.2200,2498.313
1021,7778.2400,2497.875
1022,7778.2600,2497.766
1023,7778.2800,2497.703
1024,7778.3000,2498.11
1025,7778.3200,2497.829
1026,7778.3400,2498.454
1027,7778.3600,2498.016
1028,7778.3800,2498.126
1029,7778.4000,2498.141
1030,7778.4200,2498.094
1031,7778.4400,2498.767
1032,7778.4600,2498.094
1033,7778.4800,2498.016
1034,7778.5000,2498.094
1035,7778.5200,2498.219
1036,7778.5400,2497.75
1037,7778.5600,2498.219
1038,7778.5800,2497.922
1039,7778.6000,2498.141
1040,7778.6200,2497.406
1041,7778.6400,2498.016
1042,7778.6600,2498.063
1043,7778.6800,2498.079
1044,7778.7000,2497.969
1045,7778.7200,2497.656
1046,7778.7400,2497.5
1047,7778.7600,2497.438
1048,7778.7800,2497.234
1049,7778.8000,2497.656
1050,7778.8200,2497.344
1051,7778.8400,2497.375
1052,7778.8600,2497.313
1053,7778.8800,2497.234
1054,7778.9000,2497.344
1055,7778.9200,2497.75
1056,7778.9400,2497.281
1057,7778.9600,2497.766
1058,7778.9800,2497.735
1059,7779.0000,2498.173
1060,7779.0200,2497.688
1061,7779.0400,2498.126
1062,7779.0600,2498.188
1063,7779.0800,2497.75
1064,7779.1000,2497.375
